id_i,curso,sexo,edad,v01,v02,v03,v04,v05,v06,v07,au1,au2,au3,au4,au5,au6,au7,au8,au9,au10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,self,dep,adm,zona,prio,comu,poli
62202,5,2,6,2,2,2,2,2,1,2,4,4,4,3,3,4,4,5,4,3,1,1,1,2,2,3,3,3,2,2,2,2,3,2,1,3,1,1,30,9,1,4,0.22032474804031354,172,2
62203,5,2,6,1,1,2,2,1,1,2,5,5,3,5,4,5,2,2,3,3,2,1,2,1,3,3,2,3,3,1,2,2,2,1,1,3,1,2,37,7,1,4,0.22032474804031354,172,2
62204,5,2,5,2,1,2,2,1,2,2,2,4,2,5,4,4,2,4,3,2,2,1,2,1,2,2,2,2,3,2,2,2,1,1,2,2,1,2,32,14,1,4,0.22032474804031354,172,2
62205,5,2,6,1,2,2,2,2,1,2,5,5,1,5,1,5,5,5,2,1,2,2,2,2,3,2,3,3,2,2,3,2,3,2,2,3,1,1,45,10,1,4,0.22032474804031354,172,2
62207,4,2,5,2,2,2,2,2,1,2,5,5,3,4,5,1,1,1,3,5,3,1,2,1,1,3,1,2,3,1,2,1,2,1,1,2,1,3,29,13,1,4,0.22032474804031354,172,2
62208,4,2,4,2,1,1,1,1,2,2,3,3,3,3,3,2,3,3,4,3,2,2,1,2,1,2,2,3,2,3,2,2,2,1,2,2,1,2,28,16,1,4,0.22032474804031354,172,2
62209,4,2,5,1,2,1,2,2,1,2,2,2,5,2,5,2,2,2,5,5,1,1,2,2,1,2,1,3,3,3,1,2,2,1,2,1,1,3,18,20,1,4,0.22032474804031354,172,2
62210,4,2,NA,2,2,2,2,2,2,2,3,3,4,3,3,2,2,3,4,4,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,25,20,1,4,0.22032474804031354,172,2
62211,4,2,4,1,2,1,2,2,2,2,3,3,4,4,4,3,2,4,5,2,2,2,1,1,2,2,2,3,2,1,2,2,2,1,2,2,1,2,26,12,1,4,0.22032474804031354,172,2
62212,4,2,4,1,2,2,2,2,1,2,2,2,4,3,4,3,3,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,23,22,1,4,0.22032474804031354,172,2
62213,2,2,2,1,2,2,2,2,2,2,5,5,2,4,3,4,4,4,4,4,2,1,2,1,2,2,2,3,2,2,2,2,2,1,1,2,1,2,35,12,1,4,0.22032474804031354,172,2
62214,2,2,3,2,2,2,2,1,1,1,4,5,3,5,2,5,5,3,2,3,3,2,1,3,3,3,3,3,2,1,2,3,3,1,1,3,1,1,41,5,1,4,0.22032474804031354,172,2
62215,2,2,2,1,2,1,1,2,1,1,4,4,5,5,4,5,1,5,5,3,2,2,1,1,1,3,2,3,3,2,2,2,3,2,3,2,3,3,27,16,1,4,0.22032474804031354,172,1
62216,2,2,2,1,2,1,1,2,1,2,4,4,2,4,2,3,3,4,4,2,2,2,1,1,1,2,2,3,2,1,2,3,2,1,1,2,1,2,34,11,1,4,0.22032474804031354,172,2
62217,2,2,3,2,2,1,1,2,1,2,5,4,3,5,2,4,4,4,3,3,2,2,2,3,3,1,2,3,3,1,2,3,2,2,1,2,1,2,37,13,1,4,0.22032474804031354,172,2
62218,2,2,3,2,2,1,1,2,1,2,4,3,4,4,4,2,3,5,4,4,2,1,1,2,1,2,3,2,3,2,2,2,3,1,1,2,1,2,25,11,1,4,0.22032474804031354,172,2
62219,3,2,3,1,2,1,2,2,1,2,4,4,2,4,1,5,4,1,1,1,2,1,1,1,2,3,3,3,2,1,2,3,3,1,1,2,1,1,45,5,1,4,0.22032474804031354,172,2
62220,3,2,4,2,2,2,2,2,2,2,5,5,1,4,1,4,5,4,1,1,3,1,1,1,1,2,2,3,2,1,3,3,2,1,1,3,1,1,45,6,1,4,0.22032474804031354,172,2
62221,3,2,4,1,2,2,2,2,1,2,5,5,1,5,1,3,4,3,1,1,3,1,1,1,1,1,2,3,2,1,3,3,2,2,1,3,1,1,45,8,1,4,0.22032474804031354,172,2
62222,3,2,3,1,2,2,2,2,2,2,3,2,3,4,3,3,3,4,3,2,2,1,1,1,1,2,2,3,2,1,2,2,2,2,1,2,1,2,30,12,1,4,0.22032474804031354,172,2
62223,3,2,3,1,2,2,2,2,1,2,4,3,4,5,2,4,3,3,3,3,2,2,1,1,2,2,3,3,2,1,2,2,3,1,2,3,1,2,34,9,1,4,0.22032474804031354,172,2
62224,3,2,3,2,2,1,2,1,1,2,4,4,3,4,3,3,2,3,4,3,2,1,1,1,2,3,2,3,2,1,2,2,2,2,1,2,1,2,31,10,1,4,0.22032474804031354,172,2
62225,3,2,3,1,2,2,2,2,2,2,3,3,3,4,3,2,3,3,3,3,3,1,1,1,2,3,2,3,3,1,2,2,2,1,1,1,1,1,30,7,1,4,0.22032474804031354,172,2
62229,1,2,1,1,2,1,1,1,1,2,5,5,1,5,1,5,5,3,2,1,3,1,1,1,3,3,3,3,2,1,3,3,3,2,1,3,1,1,47,2,1,4,0.22032474804031354,172,2
62230,1,2,1,2,2,1,2,2,2,2,4,4,1,4,3,5,5,5,3,5,3,1,2,2,3,3,3,3,3,1,3,2,3,1,2,3,1,1,35,4,1,4,0.22032474804031354,172,2
62231,1,2,1,2,2,2,1,2,1,2,5,5,1,5,1,5,5,1,2,1,2,2,1,NA,NA,2,3,3,3,1,2,3,3,1,1,2,1,1,49,NA,1,4,0.22032474804031354,172,2
62232,1,2,1,1,2,2,2,2,1,2,4,5,3,4,3,4,2,4,5,5,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,1,2,3,29,19,1,4,0.22032474804031354,172,2
62505,2,2,2,2,2,1,1,2,1,2,5,4,2,5,1,5,5,5,1,5,2,2,2,2,2,3,3,3,2,1,2,2,3,2,1,3,2,2,40,11,2,4,0.20014245014245013,172,2
62523,3,2,4,2,2,1,2,2,1,2,4,5,1,5,2,5,5,5,2,4,2,2,1,2,3,3,3,3,3,1,3,3,2,1,2,3,1,1,40,5,2,4,0.20014245014245013,172,2
62532,5,2,6,2,1,1,1,1,1,1,4,4,2,4,1,5,4,5,1,3,2,2,2,1,1,2,2,3,2,1,2,3,3,2,3,2,2,2,39,15,2,4,0.20014245014245013,172,1
62601,3,1,3,2,NA,1,1,2,2,2,1,3,4,1,1,1,1,1,5,5,2,2,3,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,21,20,1,4,0.5907894736842105,172,2
62602,3,1,3,2,2,2,2,2,2,2,1,2,4,3,5,2,2,5,1,5,2,2,2,1,3,3,2,3,2,2,2,2,2,1,3,2,2,2,20,14,1,4,0.5907894736842105,172,2
62603,3,1,6,2,1,1,2,1,1,1,3,4,2,3,2,4,4,4,2,4,1,1,2,1,1,3,3,3,3,1,2,2,2,3,1,1,2,1,34,13,1,4,0.5907894736842105,172,2
62604,3,1,4,1,2,1,2,2,2,2,5,4,3,5,2,2,2,4,1,3,3,2,1,1,2,2,2,3,3,1,3,3,2,1,2,2,1,2,35,8,1,4,0.5907894736842105,172,2
62606,3,1,6,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.5907894736842105,172,2
62610,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.5907894736842105,172,NA
62611,4,1,NA,1,1,2,1,2,2,2,5,5,4,3,2,2,2,3,5,5,2,3,3,2,2,1,2,3,2,2,2,1,2,3,3,2,2,3,28,24,1,4,0.5907894736842105,172,2
62612,4,1,4,1,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.5907894736842105,172,2
62613,4,1,4,1,2,2,2,2,1,2,4,5,3,4,2,4,5,5,2,1,2,2,2,2,2,3,3,3,2,2,3,2,3,1,2,3,1,2,39,10,1,4,0.5907894736842105,172,2
62614,4,1,5,2,2,1,2,2,2,2,3,4,3,3,2,4,4,3,2,3,2,1,1,2,1,3,2,3,2,1,2,3,3,2,1,2,1,2,35,10,1,4,0.5907894736842105,172,2
62615,4,1,5,1,2,1,2,2,1,2,4,4,3,3,3,3,3,4,3,4,2,2,2,1,1,1,1,2,3,2,2,2,2,2,3,2,2,2,30,20,1,4,0.5907894736842105,172,2
62616,4,1,5,1,1,2,1,2,1,2,5,5,3,5,1,4,4,5,5,3,2,2,3,2,3,2,2,3,3,1,2,2,3,2,3,3,1,2,36,13,1,4,0.5907894736842105,172,1
62617,4,1,5,1,2,2,2,2,2,2,4,5,2,4,4,4,5,5,4,4,2,2,2,1,1,3,2,2,3,2,2,1,2,2,2,2,2,3,33,18,1,4,0.5907894736842105,172,2
62618,4,1,4,1,2,1,1,2,1,1,4,3,5,4,4,2,2,3,5,5,2,3,3,3,1,3,1,2,2,3,1,1,1,2,3,2,3,3,23,29,1,4,0.5907894736842105,172,1
62619,5,1,6,1,1,2,2,2,2,2,2,2,5,3,3,2,3,4,4,4,2,2,2,1,1,3,2,3,3,1,2,3,3,2,2,3,2,2,22,11,1,4,0.5907894736842105,172,2
62620,5,1,5,2,2,2,2,2,2,2,5,4,2,4,2,4,4,4,4,2,3,2,1,2,2,3,2,2,2,1,2,3,3,1,1,2,1,1,37,8,1,4,0.5907894736842105,172,2
62621,5,1,6,1,2,2,NA,NA,NA,1,5,4,2,3,1,2,5,5,4,3,2,2,1,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,34,12,1,4,0.5907894736842105,172,NA
62622,5,1,5,2,1,2,1,2,1,2,4,5,1,1,1,5,5,1,1,1,2,1,2,1,1,3,3,3,3,1,3,3,3,1,1,3,1,1,45,4,1,4,0.5907894736842105,172,2
62623,5,1,5,2,2,2,2,2,2,2,4,4,2,4,3,4,4,3,4,3,2,2,1,2,2,3,2,3,3,1,2,2,3,2,2,2,1,2,35,11,1,4,0.5907894736842105,172,2
62624,5,1,6,1,2,2,2,2,2,2,2,2,4,3,3,2,2,3,4,5,1,2,3,1,1,2,2,3,2,2,2,1,1,2,2,2,2,3,22,22,1,4,0.5907894736842105,172,2
62625,5,1,5,2,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,3,2,2,2,2,NA,3,2,3,2,2,2,3,2,2,1,2,2,1,32,NA,1,4,0.5907894736842105,172,2
62626,5,1,5,2,2,2,2,2,2,2,4,5,2,4,2,4,4,3,3,2,3,2,1,2,3,2,3,3,3,1,3,3,3,1,1,3,1,1,39,3,1,4,0.5907894736842105,172,2
62628,5,1,5,1,2,2,2,2,2,2,5,5,2,5,1,5,5,4,3,3,3,2,2,1,2,2,2,3,3,1,2,2,3,1,1,2,2,2,42,10,1,4,0.5907894736842105,172,2
62629,5,1,6,1,NA,2,2,2,2,2,5,5,1,5,1,4,4,4,2,2,3,2,2,1,2,3,3,2,3,1,3,3,3,1,1,3,3,2,43,7,1,4,0.5907894736842105,172,2
62630,5,1,6,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.5907894736842105,172,2
62637,4,1,5,2,2,2,1,2,1,2,2,2,3,2,2,3,3,2,2,3,1,3,3,3,1,1,1,1,2,2,2,2,2,2,2,1,3,3,30,29,1,4,0.5907894736842105,172,2
63228,4,1,5,2,2,2,2,2,2,2,3,3,2,2,2,4,4,4,4,4,2,3,3,2,2,2,1,2,2,2,2,1,2,3,NA,3,3,3,30,NA,2,4,0.6823529411764706,135,2
63231,3,2,4,2,2,1,2,2,1,2,4,5,3,5,5,4,2,4,3,4,3,2,1,2,3,3,3,3,2,1,3,2,3,2,3,3,1,2,31,8,2,4,0.6823529411764706,135,2
63232,3,2,6,2,2,2,2,2,1,2,4,4,2,5,2,4,3,5,2,2,2,1,1,1,2,3,2,2,2,1,3,3,3,1,1,2,1,1,37,6,2,4,0.6823529411764706,135,2
63236,2,1,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,1,1,1,1,NA,3,3,3,3,3,30,NA,2,4,0.6823529411764706,135,1
63316,1,2,3,1,2,1,2,2,1,1,3,4,4,5,4,3,2,5,4,4,2,2,2,1,2,2,3,3,2,1,2,1,2,2,2,1,2,2,26,16,2,4,0.09519136408243375,135,2
63317,1,2,1,2,2,1,2,2,1,2,4,4,3,3,4,5,NA,3,4,4,2,2,1,2,3,3,3,2,3,2,2,2,3,2,2,3,2,2,NA,11,2,4,0.09519136408243375,135,2
63326,3,2,4,2,2,2,2,2,2,2,4,5,1,5,1,5,5,2,1,4,3,2,1,2,2,3,3,3,3,1,2,3,3,1,1,3,1,2,45,5,2,4,0.09519136408243375,135,2
63513,2,1,3,2,2,1,2,2,1,2,5,5,1,4,2,4,5,4,1,2,2,1,1,2,2,2,2,3,3,1,2,2,2,1,1,3,1,1,43,8,2,4,0.24669603524229075,135,2
63515,2,2,NA,2,2,2,1,2,1,2,3,4,4,3,2,5,5,5,2,4,3,1,1,2,3,3,3,3,2,1,2,3,3,2,1,2,1,2,33,6,2,4,0.24669603524229075,135,2
63519,1,2,1,1,1,2,2,2,1,2,5,5,2,5,1,4,5,5,4,1,3,1,2,3,3,3,3,3,3,1,2,3,3,1,1,3,1,2,41,5,2,4,0.24669603524229075,135,2
63525,5,2,5,1,2,1,1,2,1,1,4,5,3,5,3,5,5,3,4,2,3,2,3,2,3,1,2,2,2,2,2,2,2,1,1,2,2,3,39,17,2,4,0.24669603524229075,135,2
63530,5,1,5,2,2,2,1,2,2,1,2,4,4,2,4,3,1,5,4,4,3,2,1,2,2,3,2,2,3,1,2,2,3,1,2,3,2,2,21,10,2,4,0.24669603524229075,135,2
63532,5,1,5,1,1,2,2,2,1,2,4,4,3,4,4,2,1,4,5,5,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,3,24,20,2,4,0.24669603524229075,135,2
63534,4,2,5,2,2,2,1,2,1,1,4,4,4,3,5,4,4,4,5,5,2,3,2,3,2,3,3,3,2,1,2,2,3,2,2,3,2,2,26,14,2,4,0.24669603524229075,135,2
63601,5,1,5,NA,NA,2,2,2,2,2,4,4,1,4,1,4,5,5,1,1,2,3,3,3,2,2,2,2,2,1,2,2,2,1,2,2,3,3,42,21,2,4,0.3933333333333333,135,2
63602,5,1,6,1,2,1,2,2,1,2,4,4,3,4,3,3,3,4,5,5,2,2,2,2,1,3,2,3,3,2,2,2,3,1,2,2,2,2,28,14,2,4,0.3933333333333333,135,2
63610,2,2,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,20,2,4,0.3933333333333333,135,2
63612,2,1,3,2,2,2,2,2,1,2,4,4,1,5,1,5,5,5,5,1,3,2,2,1,3,3,3,3,3,1,2,3,2,2,1,2,2,2,40,8,2,4,0.3933333333333333,135,2
63628,4,1,5,2,NA,NA,1,NA,1,2,4,4,4,5,3,2,2,5,4,3,2,3,3,2,3,2,1,2,3,1,2,2,1,2,3,2,2,2,28,20,2,4,0.3933333333333333,135,1
63629,3,1,6,1,2,2,1,2,1,2,3,4,3,3,4,3,3,3,2,3,2,2,3,2,1,2,2,3,2,1,2,3,2,2,2,2,1,2,31,16,2,4,0.3933333333333333,135,2
63712,1,1,2,1,2,1,1,2,1,2,4,5,4,4,3,2,2,3,4,2,2,2,3,2,1,3,2,3,3,2,2,1,3,1,2,2,2,2,31,16,2,4,0.37469733656174337,101,2
63717,3,2,4,1,2,2,1,1,1,2,4,4,3,3,2,4,5,4,4,5,2,2,1,3,3,3,3,3,3,1,2,2,3,1,3,3,1,3,32,10,2,4,0.37469733656174337,101,2
64604,5,2,6,1,2,1,2,1,1,2,3,3,2,2,1,4,3,4,4,2,1,1,2,2,3,2,2,3,1,1,2,2,3,2,2,2,1,3,32,15,2,4,0.273972602739726,70,2
64613,4,2,4,2,2,2,2,2,2,2,5,5,3,5,1,5,5,5,3,1,3,2,1,1,2,3,3,3,3,1,3,3,3,1,2,3,1,1,42,3,2,4,0.273972602739726,70,2
64618,1,1,1,1,2,1,1,NA,1,1,5,5,4,5,4,5,4,5,4,4,2,3,3,2,3,2,3,3,2,2,2,2,3,2,2,3,2,3,33,16,2,4,0.273972602739726,70,1
64619,1,1,1,1,2,2,1,2,1,2,1,4,3,4,2,4,3,4,4,3,2,2,2,2,3,3,3,3,3,1,2,2,3,2,2,2,2,2,30,11,2,4,0.273972602739726,70,2
64620,1,1,1,1,2,1,1,2,1,2,1,4,1,2,1,3,1,5,1,4,3,2,2,2,3,3,2,3,1,2,2,2,3,2,2,3,2,2,29,13,2,4,0.273972602739726,70,2
64632,3,1,3,1,2,1,1,2,1,2,4,3,5,4,5,3,1,5,5,5,2,2,3,2,1,2,1,3,1,1,2,2,2,2,3,2,2,2,20,21,2,4,0.273972602739726,70,1
64717,1,1,2,1,2,1,1,2,1,2,3,4,3,3,3,4,5,4,4,4,2,3,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,31,16,2,4,0.5130434782608696,115,2
64721,1,2,2,2,2,2,2,2,1,2,3,3,2,4,3,4,3,3,3,3,3,1,1,1,1,3,3,2,3,1,2,2,3,1,1,2,1,1,33,6,2,4,0.5130434782608696,115,2
64725,1,1,2,1,2,2,2,2,2,2,5,5,4,4,5,2,3,4,4,5,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,3,2,27,17,2,4,0.5130434782608696,115,2
64726,1,2,2,1,2,2,1,2,1,1,4,5,2,5,4,5,3,5,5,5,2,3,2,2,1,2,3,3,3,2,3,2,2,2,2,3,2,1,31,14,2,4,0.5130434782608696,115,2
64727,1,1,2,2,2,1,1,2,1,1,5,5,3,4,2,3,4,4,5,2,3,3,2,2,2,1,3,3,3,2,3,2,2,3,2,2,2,2,35,16,2,4,0.5130434782608696,115,1
64901,3,1,3,1,2,1,1,2,2,1,3,3,5,3,4,2,2,5,5,5,2,2,2,2,2,1,1,3,2,2,2,2,1,2,3,2,3,3,19,23,1,3,0.43478260869565216,33,1
64902,3,2,4,2,2,2,2,2,2,2,4,4,2,3,1,4,3,3,4,3,3,1,1,1,3,3,2,3,2,1,2,2,3,1,1,3,1,1,35,4,1,3,0.43478260869565216,33,2
64903,3,2,3,2,2,2,2,2,2,2,5,4,1,4,1,5,5,4,1,1,2,1,1,1,3,NA,3,3,3,1,2,3,3,1,1,3,1,1,45,NA,1,3,0.43478260869565216,33,2
64904,3,2,3,1,2,2,1,2,1,1,4,4,1,5,1,5,5,4,1,1,3,1,1,1,3,3,3,3,2,1,3,3,2,1,1,2,1,1,45,3,1,3,0.43478260869565216,33,2
64905,3,1,4,2,2,1,1,2,2,2,3,3,3,4,2,4,4,5,5,5,2,2,2,2,2,3,2,1,2,1,2,2,2,1,2,3,2,2,28,15,1,3,0.43478260869565216,33,2
64906,3,1,3,1,2,1,1,2,2,1,4,3,5,3,3,2,4,5,5,5,2,3,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,23,21,1,3,0.43478260869565216,33,1
64907,3,1,3,2,2,2,2,2,2,2,5,5,2,3,3,5,4,3,3,2,3,2,2,2,3,3,3,3,2,1,2,2,3,2,2,3,1,1,39,8,1,3,0.43478260869565216,33,2
64908,3,2,6,1,2,1,2,2,2,2,4,4,2,4,1,4,4,1,2,1,3,1,1,1,3,2,3,3,3,1,3,3,3,1,2,3,1,1,43,2,1,3,0.43478260869565216,33,2
64909,3,1,3,2,2,2,1,2,2,2,5,3,1,4,3,3,5,4,4,2,2,1,1,1,2,3,2,3,2,1,2,2,3,1,1,2,1,2,36,8,1,3,0.43478260869565216,33,2
64910,3,1,3,2,2,2,2,2,1,2,4,4,2,4,3,4,4,3,3,4,2,2,1,2,1,3,2,3,2,1,2,2,2,1,2,2,2,2,35,14,1,3,0.43478260869565216,33,2
64915,5,2,6,2,2,2,2,2,2,2,4,4,2,4,3,3,4,3,5,4,2,1,1,2,1,2,2,3,2,1,2,2,3,1,1,2,1,2,32,11,1,3,0.43478260869565216,33,2
64916,5,1,6,2,2,2,2,2,2,2,5,4,2,5,5,4,4,5,3,4,3,2,1,1,1,3,3,3,3,1,2,2,3,1,1,3,1,2,33,6,1,3,0.43478260869565216,33,2
64918,5,1,6,1,2,2,2,2,2,2,5,5,1,4,1,5,5,3,4,1,2,2,1,2,2,1,2,3,3,1,2,2,1,2,1,3,1,2,44,13,1,3,0.43478260869565216,33,2
64919,5,2,6,2,2,2,2,2,2,2,2,4,3,2,3,3,3,3,3,3,2,2,1,1,1,2,3,3,2,2,2,2,2,2,1,2,1,1,29,12,1,3,0.43478260869565216,33,2
64920,5,2,6,1,2,2,2,2,1,2,4,4,2,4,3,4,4,4,3,3,2,1,1,2,2,3,2,3,3,1,3,2,3,1,2,1,2,2,35,10,1,3,0.43478260869565216,33,2
64921,5,2,6,2,2,2,2,2,2,2,3,4,4,4,4,3,4,5,5,5,2,1,1,2,2,3,3,3,2,1,2,2,3,1,NA,3,1,2,25,NA,1,3,0.43478260869565216,33,2
64922,5,1,6,2,2,2,1,2,1,2,5,5,NA,3,1,5,5,5,4,3,3,1,2,2,2,3,3,3,3,1,2,3,2,1,1,3,1,2,NA,6,1,3,0.43478260869565216,33,2
65109,2,2,3,2,2,2,1,2,1,2,4,3,2,5,3,1,2,2,4,2,3,2,3,2,1,2,2,3,2,2,2,3,3,2,2,3,1,2,32,14,1,4,0.33756805807622503,165,2
65122,5,2,6,1,2,1,1,1,1,2,5,5,4,4,5,5,3,3,4,3,2,2,2,1,3,3,3,2,3,1,2,3,3,2,2,3,1,1,33,7,1,4,0.33756805807622503,165,1
66614,2,1,3,1,2,1,1,2,1,NA,2,2,5,3,2,2,2,4,5,5,2,3,3,3,3,2,2,2,2,3,2,2,1,3,3,3,3,3,20,25,2,4,0.6804511278195489,38,1
66625,4,2,5,1,NA,1,1,1,1,2,5,5,3,4,2,4,4,4,4,4,2,2,2,1,2,2,2,3,2,2,2,2,2,1,2,3,2,3,35,15,2,4,0.6804511278195489,38,1
66628,4,1,5,1,2,1,2,2,1,2,5,5,1,5,1,5,NA,NA,1,1,3,1,1,1,2,3,3,3,3,1,3,3,3,1,1,3,1,1,NA,1,2,4,0.6804511278195489,38,2
68501,1,1,1,1,2,1,2,2,2,1,5,5,1,5,1,5,5,1,1,2,2,2,1,2,1,2,3,3,3,1,2,3,3,2,1,3,1,1,49,8,2,3,0.2864864864864865,95,2
68502,1,2,1,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0.2864864864864865,95,2
68503,1,1,2,1,1,2,1,2,1,2,3,2,5,5,4,2,1,5,5,5,2,2,2,1,2,1,2,3,1,3,1,2,2,1,2,2,2,2,19,19,2,3,0.2864864864864865,95,2
68504,1,2,1,2,2,1,1,1,1,1,5,5,4,3,1,2,5,5,5,4,3,2,1,1,3,3,3,3,3,2,2,2,3,2,1,3,1,2,31,6,2,3,0.2864864864864865,95,1
68505,1,1,1,2,2,2,2,2,1,1,3,4,2,3,4,4,3,5,2,2,3,1,1,2,2,2,2,3,3,1,2,3,2,2,2,3,1,2,32,9,2,3,0.2864864864864865,95,2
68506,2,1,2,2,NA,1,1,2,1,2,1,2,5,3,5,NA,1,4,1,1,2,3,3,1,3,2,2,3,3,2,2,2,1,3,2,NA,3,3,NA,NA,2,3,0.2864864864864865,95,1
68508,2,1,4,2,2,1,2,2,2,2,5,4,3,3,3,3,5,3,3,3,2,2,2,1,1,2,2,3,1,1,2,2,3,1,1,2,2,2,35,14,2,3,0.2864864864864865,95,2
68509,2,2,2,1,2,1,1,1,1,1,4,5,2,4,3,4,4,4,2,1,3,2,1,2,2,1,3,3,2,1,2,2,3,2,1,2,1,1,39,10,2,3,0.2864864864864865,95,2
68510,2,2,3,2,2,1,2,2,2,2,3,4,3,3,3,2,3,4,5,3,1,1,1,1,3,3,3,2,3,1,2,2,1,2,1,2,2,2,27,11,2,3,0.2864864864864865,95,2
68511,2,1,3,2,2,2,2,2,2,2,5,4,1,4,1,4,4,3,4,1,2,2,2,1,1,3,2,2,3,1,2,2,2,1,1,2,1,2,41,12,2,3,0.2864864864864865,95,2
68512,2,1,2,2,2,2,1,2,1,1,4,5,4,3,4,5,3,4,5,5,2,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,28,18,2,3,0.2864864864864865,95,2
68513,3,1,4,2,2,2,1,2,2,2,NA,NA,3,5,4,4,3,5,2,1,3,1,1,2,3,2,2,2,2,1,2,2,2,3,2,3,1,2,NA,12,2,3,0.2864864864864865,95,2
68514,3,2,3,2,2,2,2,2,1,2,5,5,1,5,1,5,5,1,1,1,3,1,1,1,3,3,3,3,3,1,3,3,3,2,1,3,1,1,50,1,2,3,0.2864864864864865,95,2
68515,3,1,4,2,1,1,1,1,1,2,4,4,5,3,3,3,2,2,5,4,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,27,19,2,3,0.2864864864864865,95,1
68516,3,2,4,2,2,2,2,2,2,2,3,4,4,3,4,3,4,3,3,3,2,2,1,1,2,2,2,3,3,2,2,2,3,2,2,2,2,2,30,13,2,3,0.2864864864864865,95,2
68517,3,2,4,1,2,1,1,2,1,1,5,5,2,3,2,4,4,3,3,3,3,2,2,3,2,2,2,2,2,1,2,3,2,1,2,3,1,2,38,13,2,3,0.2864864864864865,95,1
68518,4,1,5,2,2,1,1,2,1,NA,4,5,1,5,1,5,4,5,4,4,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,38,16,2,3,0.2864864864864865,95,1
68519,4,2,4,1,2,1,2,2,2,2,2,2,3,2,5,2,2,4,5,3,1,2,2,3,3,2,2,2,2,1,3,3,2,2,1,3,2,2,20,14,2,3,0.2864864864864865,95,2
68520,4,2,4,2,2,2,2,2,2,2,4,5,1,4,1,4,5,4,1,2,3,1,1,1,2,3,3,3,2,1,3,3,3,1,1,2,1,1,43,3,2,3,0.2864864864864865,95,2
68522,4,2,5,2,2,2,2,2,1,2,5,5,5,5,1,5,5,1,1,1,3,1,2,1,NA,3,3,3,3,1,3,3,3,1,1,3,3,3,46,NA,2,3,0.2864864864864865,95,2
68524,4,2,NA,2,2,NA,2,2,2,2,5,4,1,5,1,5,5,1,1,1,2,1,1,1,1,3,3,3,3,1,3,3,3,1,1,3,1,1,49,3,2,3,0.2864864864864865,95,2
68525,5,1,6,2,2,2,2,2,1,2,4,3,2,3,2,3,4,3,3,2,2,1,1,1,2,2,2,3,2,1,2,2,3,1,2,2,1,2,35,10,2,3,0.2864864864864865,95,2
68526,5,1,5,1,2,1,1,2,1,1,4,4,4,5,4,2,1,5,4,4,1,3,3,3,3,1,1,1,2,2,2,1,2,1,3,2,3,3,25,27,2,3,0.2864864864864865,95,1
68527,5,2,5,NA,NA,NA,NA,NA,1,NA,4,4,2,4,2,4,4,3,3,2,3,2,1,1,2,3,3,3,3,1,2,2,2,1,2,2,1,2,38,8,2,3,0.2864864864864865,95,NA
68528,5,1,6,2,2,2,1,2,2,2,4,4,2,4,2,4,4,4,2,2,3,2,2,2,2,2,2,3,3,1,2,3,3,2,1,2,1,2,38,10,2,3,0.2864864864864865,95,2
